Bait	Prey	#Rep	AvgP	BFDR
TetOn-BAG3	Q9NQ29	4	0.0354	0.6142
HSPB7	Q9NQ31	4	0.2500	0.4623
iPS_WTc11	Q9NQ31	4	0.2500	0.4623
A4	Q9NQ32	4	0.0959	0.5850
homo+Bort	Q9NQ32	4	0.0620	0.6011
homo+DMSO	Q9NQ32	4	0.2476	0.5276
HSPB7	Q9NQ32	4	0.0576	0.6041
iPS_A4	Q9NQ32	4	0.0158	0.6206
iPS_C10	Q9NQ32	4	0.0296	0.6165
iPS_K22	Q9NQ32	4	0.0511	0.6073
iPS_P9	Q9NQ32	4	0.0017	0.6248
iPS_WTc11	Q9NQ32	4	0.2500	0.4623
K22	Q9NQ32	4	0.0263	0.6175
P9	Q9NQ32	4	0.1426	0.5671
RBM20	Q9NQ32	1	0.2198	0.5413
TetOn-BAG3	Q9NQ32	4	0.2992	0.4374
A4	Q9NQ33	4	0.0543	0.6058
homo+Bort	Q9NQ33	4	0.0893	0.5876
homo+DMSO	Q9NQ33	4	0.0759	0.5931
HSPB7	Q9NQ33	4	0.2500	0.4623
iPS_A4	Q9NQ33	4	0.0838	0.5897
iPS_WTc11	Q9NQ33	4	0.2467	0.5286
K22	Q9NQ33	4	0.0127	0.6215
RBM20	Q9NQ33	1	1.0000	0.0000
TetOn-BAG3	Q9NQ33	4	0.0164	0.6204
iPS_C10	Q9NQ92	4	0.2500	0.4623
iPS_P9	Q9NQ92	4	0.2500	0.4623
A4	Q9NQC3	4	0.5192	0.2830
C10	Q9NQC3	4	0.4060	0.3785
homo+Bort	Q9NQC3	4	0.4027	0.3802
homo+DMSO	Q9NQC3	4	0.2850	0.4456
HSPB7	Q9NQC3	4	0.1109	0.5789
K22	Q9NQC3	4	0.6846	0.1742
P9	Q9NQC3	4	0.3045	0.4348
TetOn-BAG3	Q9NQC3	4	0.1895	0.5527
iPS_C10	Q9NQS7	4	0.2500	0.4623
iPS_K22	Q9NQS7	4	0.2500	0.4623
iPS_WTc11	Q9NQS7	4	0.2500	0.4623
RBM20	Q9NQS7	1	1.0000	0.0000
A4	Q9NR09	4	0.0412	0.6119
C10	Q9NR09	4	0.0688	0.5965
homo+DMSO	Q9NR09	4	0.2500	0.4623
HSPB7	Q9NR09	4	0.0714	0.5953
iPS_C10	Q9NR09	4	0.2041	0.5477
iPS_K22	Q9NR09	4	0.2500	0.4623
P9	Q9NR09	4	0.2796	0.4485
homo+Bort	Q9NR22	4	0.2500	0.4623
A4	Q9NR28	4	0.3592	0.4045
C10	Q9NR28	4	0.5334	0.2723
homo+Bort	Q9NR28	4	0.2915	0.4420
homo+DMSO	Q9NR28	4	0.0601	0.6024
HSPB7	Q9NR28	4	0.5647	0.2482
iPS_A4	Q9NR28	4	0.4092	0.3771
iPS_C10	Q9NR28	4	0.2161	0.5429
iPS_K22	Q9NR28	4	0.2380	0.5340
iPS_P9	Q9NR28	4	0.3397	0.4152
iPS_WTc11	Q9NR28	4	0.4599	0.3515
K22	Q9NR28	4	0.3825	0.3915
P9	Q9NR28	4	0.6495	0.1926
TetOn-BAG3	Q9NR28	4	0.0975	0.5844
iPS_A4	Q9NR30	4	0.7495	0.1371
iPS_C10	Q9NR30	4	0.5000	0.2946
iPS_K22	Q9NR30	4	0.5000	0.2946
iPS_P9	Q9NR30	4	0.7500	0.1017
iPS_WTc11	Q9NR30	4	0.5000	0.2946
K22	Q9NR30	4	0.2500	0.4623
A4	Q9NR77	4	0.1490	0.5652
C10	Q9NR77	4	0.0983	0.5840
homo+Bort	Q9NR77	4	0.0753	0.5933
homo+DMSO	Q9NR77	4	0.1533	0.5640
HSPB7	Q9NR77	4	0.0556	0.6052
iPS_A4	Q9NR77	4	0.1926	0.5517
iPS_C10	Q9NR77	4	0.1940	0.5513
iPS_K22	Q9NR77	4	0.0735	0.5944
iPS_P9	Q9NR77	4	0.1305	0.5717
iPS_WTc11	Q9NR77	4	0.0842	0.5895
P9	Q9NR77	4	0.1201	0.5750
TetOn-BAG3	Q9NR77	4	0.0545	0.6057
homo+DMSO	Q9NRA2	4	0.1966	0.5504
iPS_WTc11	Q9NRA2	4	0.2211	0.5409
P9	Q9NRA2	4	0.1074	0.5806
homo+Bort	Q9NRD5	4	0.5000	0.2946
P9	Q9NRD5	4	0.2500	0.4623
A4	Q9NS18	4	0.2500	0.4623
C10	Q9NS18	4	0.2500	0.4623
homo+DMSO	Q9NS18	4	0.2500	0.4623
iPS_A4	Q9NS18	4	0.2500	0.4623
iPS_C10	Q9NS18	4	0.2487	0.5260
iPS_WTc11	Q9NS18	4	0.2500	0.4623
TetOn-BAG3	Q9NS18	4	0.2500	0.4623
A4	Q9NS93	4	0.1604	0.5619
homo+Bort	Q9NS93	4	0.0628	0.6005
homo+DMSO	Q9NS93	4	0.0330	0.6153
HSPB7	Q9NS93	4	0.0057	0.6234
iPS_C10	Q9NS93	4	0.2462	0.5292
iPS_K22	Q9NS93	4	0.2498	0.5214
iPS_P9	Q9NS93	4	0.1992	0.5495
iPS_WTc11	Q9NS93	4	0.4237	0.3693
P9	Q9NS93	4	0.2420	0.5322
iPS_A4	Q9NTJ3	4	0.7499	0.1346
iPS_C10	Q9NTJ3	4	0.7500	0.1017
iPS_K22	Q9NTJ3	4	0.5000	0.2946
iPS_P9	Q9NTJ3	4	0.5000	0.2946
iPS_WTc11	Q9NTJ3	4	0.4999	0.3244
A4	Q9NTX9	4	0.7345	0.1498
C10	Q9NTX9	4	0.7564	0.0958
homo+Bort	Q9NTX9	4	0.3983	0.3831
homo+DMSO	Q9NTX9	4	0.5756	0.2396
HSPB7	Q9NTX9	4	0.2158	0.5430
iPS_A4	Q9NTX9	4	0.7056	0.1638
iPS_C10	Q9NTX9	4	0.6931	0.1703
iPS_K22	Q9NTX9	4	0.7511	0.1005
iPS_P9	Q9NTX9	4	0.5302	0.2741
iPS_WTc11	Q9NTX9	4	0.6098	0.2167
K22	Q9NTX9	4	0.6998	0.1663
P9	Q9NTX9	4	0.7978	0.0663
RBM20	Q9NTX9	1	0.8173	0.0534
TetOn-BAG3	Q9NTX9	4	0.5493	0.2609
A4	Q9NU02	4	0.4326	0.3642
C10	Q9NU02	4	0.5219	0.2811
homo+Bort	Q9NU02	4	0.6162	0.2122
homo+DMSO	Q9NU02	4	0.5819	0.2350
HSPB7	Q9NU02	4	0.5623	0.2500
iPS_A4	Q9NU02	4	0.4843	0.3393
iPS_C10	Q9NU02	4	0.6243	0.2067
iPS_K22	Q9NU02	4	0.7044	0.1645
iPS_P9	Q9NU02	4	0.5707	0.2436
iPS_WTc11	Q9NU02	4	0.4373	0.3619
K22	Q9NU02	4	0.6185	0.2107
P9	Q9NU02	4	0.6337	0.2011
RBM20	Q9NU02	1	0.7333	0.1503
TetOn-BAG3	Q9NU02	4	0.6413	0.1970
iPS_A4	Q9NU22	4	0.5000	0.2946
iPS_C10	Q9NU22	4	1.0000	0.0000
iPS_K22	Q9NU22	4	0.9295	0.0091
iPS_P9	Q9NU22	4	0.7500	0.1017
iPS_WTc11	Q9NU22	4	0.7500	0.1017
TetOn-BAG3	Q9NU22	4	0.2500	0.4623
HSPB7	Q9NU23	4	0.2500	0.4623
iPS_P9	Q9NU23	4	0.2491	0.5250
iPS_WTc11	Q9NU23	4	0.3998	0.3823
K22	Q9NU23	4	0.0477	0.6093
A4	Q9NUK0	4	0.2621	0.4570
C10	Q9NUK0	4	0.3966	0.3842
homo+Bort	Q9NUK0	4	0.5378	0.2690
homo+DMSO	Q9NUK0	4	0.5583	0.2541
HSPB7	Q9NUK0	4	0.2488	0.5258
iPS_A4	Q9NUK0	4	0.3529	0.4079
iPS_C10	Q9NUK0	4	0.3263	0.4221
iPS_K22	Q9NUK0	4	0.2604	0.4576
iPS_P9	Q9NUK0	4	0.5264	0.2772
iPS_WTc11	Q9NUK0	4	0.3962	0.3845
K22	Q9NUK0	4	0.2937	0.4407
P9	Q9NUK0	4	0.4503	0.3562
RBM20	Q9NUK0	1	0.9999	0.0000
TetOn-BAG3	Q9NUK0	4	0.3766	0.3948
homo+Bort	Q9NUQ6	4	0.4999	0.3244
HSPB7	Q9NUQ6	4	0.2500	0.4623
iPS_A4	Q9NUQ6	4	0.2500	0.4623
iPS_K22	Q9NUQ6	4	0.2500	0.4623
iPS_P9	Q9NUQ6	4	0.2485	0.5264
K22	Q9NUQ6	4	0.2500	0.4623
homo+Bort	Q9NUQ7	4	0.2500	0.4623
HSPB7	Q9NUQ7	4	0.2500	0.4623
iPS_A4	Q9NUQ7	4	0.2500	0.4623
iPS_C10	Q9NUQ7	4	0.2500	0.4623
iPS_WTc11	Q9NUQ7	4	0.2500	0.4623
P9	Q9NUQ7	4	0.2500	0.4623
TetOn-BAG3	Q9NUQ7	4	0.2500	0.4623
A4	Q9NV06	4	0.2399	0.5332
iPS_A4	Q9NV06	4	0.2500	0.4623
iPS_K22	Q9NV06	4	0.2500	0.4623
